id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
758679,Mothers' Instinct,"['Thriller', 'Drama']",en,Alice and Celine are inseparable and share everything from their daily routines to their secrets. Their perfect harmony is shattered when one of their sons dies in a tragic accident while under Alice’s care. Celine blames Alice for the death of her child and becomes obsessed with protecting her surviving son from any harm. Alice on the other hand feels guilty and paranoid that Celine is plotting to harm her and her family. A gripping battle of wills ensues as the two women spiral into madness and violence.,112.399,Freckle Films-Anton-Mosaic-Versus Production,1/11/2024,0,1606319,94,Released,Sometimes it's the only thing you can trust.,6.638,123,Anne Hathaway-Jessica Chastain-Anders Danielsen Lie-Josh Charles-Caroline Lagerfelt-Alexander Blaise-Steve Routman-Joel Nagle-Larry Petersen-Eamon Patrick O'Connell-Keeley Miller-Baylen D. Bielitz-Lauren Yaffe-Scott Robertson,based on novel or book-remake-grief-female protagonist-guilt-death of son-motherhood,/xscMEP5VsvCLxFvrDQD84biWsLA.jpg,/2ak94bJfXxHR5vBxwrpkycwOKv3.jpg,427176-520145-762361-14938-1214558-978586-1200674-1050977-1122602-1136557-1246992-1118372-169986-1308118-1019418-715253-13058-439154-4965-1083300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
810171,The Valet,"['Comedy', 'Romance']",en,World famous movie star Olivia faces a PR disaster when a paparazzi snaps a photo of her with her married lover Vincent. The hard-working valet Antonio accidentally appears in the same photo and is enlisted to pose as Olivia’s new boyfriend as a cover-up. This ruse with Olivia thrusts Antonio into the spotlight and unexpected chaos.,112.22,Lionsgate-3Pas Studios,5/11/2022,0,0,124,Released,Never judge a couple by their cover.,7.739,383,Eugenio Derbez-Samara Weaving-Max Greenfield-Betsy Brandt-Marisol Nichols-Amaury Nolasco-Carmen Salinas-Noemi Gonzalez-Armando Hernández-Carlos Santos-Ravi Patel-John Pirruccello-Wilmer Calderon-Diany Rodriguez-Tiana Okoye-Joshua Vasquez-Alex Fernandez-Ji Yong Lee-Milena Rivero-Michael Mourra-Noah Ayden Hernandez-Josh Warren-Samantha Neyland-Marcenae Lynette-Jonathon Pawlowski-Katie Carpenter-Yurel Echezarreta-Rolando Fernandez-Craig Leydecker-Anthony Michael Lopez-Linda D Gaines,remake,/q7FmdJHKMLIC4XgWfcFRIu2iVdL.jpg,/kB1Qrsg189eDz4Ej3ABXtLudClq.jpg,785037-65058-975088-244772-937337-648579-809140-560527-705861-524789-752623-843847-934761-800937-338953-746419-698128-483737-420821-776512-508947,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
862,Toy Story,"['Animation', 'Adventure', 'Family', 'Comedy']",en,Led by Woody Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner the duo eventually learns to put aside their differences.,111.892,Pixar,10/30/1995,30000000,373554033,81,Released,,7.966,16430,Tom Hanks-Tim Allen-Don Rickles-Jim Varney-Wallace Shawn-John Ratzenberger-Annie Potts-John Morris-Erik von Detten-Laurie Metcalf-R. Lee Ermey-Sarah Freeman-Penn Jillette-Jack Angel-Spencer Aste-Greg Berg-Lisa Bradley-Kendall Cunningham-Debi Derryberry-Cody Dorkin-Bill Farmer-Craig Good-Gregory Grudt-Danielle Judovits-Sam Lasseter-Brittany Levenbrown-Sherry Lynn-Scott McAfee-Mickie McGowan-Ryan O'Donohue-Jeff Pidgeon-Patrick Pinney-Phil Proctor-Jan Rabson-Joe Ranft-Andrew Stanton-Shane Sweet-Nathan Lane-John Lasseter-Ernie Sabella-Jonathan Benair-Anthony Burch,martial arts-jealousy-friendship-bullying-elementary school-friends-rivalry-rescue-mission-buddy-walkie talkie-toy car-boy next door-new toy-neighborhood-toy comes to life-resourcefulness,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,/lxD5ak7BOoinRNehOCA85CQ8ubr.jpg,863-10193-585-12-9806-2062-14160-920-808-10681-8587-425-9487-62211-49013-953-809-62177-812-10020-9502,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399566,Godzilla vs. Kong,"['Action', 'Science Fiction', 'Adventure']",en,In a time when monsters walk the Earth humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.,111.879,Legendary Pictures,3/24/2021,200000000,470116094,114,Released,One will fall.,7.611,9796,Alexander Skarsgård-Rebecca Hall-Kaylee Hottle-Brian Tyree Henry-Millie Bobby Brown-Julian Dennison-Demián Bichir-Eiza González-Shun Oguri-Kyle Chandler-Lance Reddick-Hakeem Kae-Kazim-Ronny Chieng-John Pirruccello-Chris Chalk-Conlan Casal-Brad McMurray-Benjamin Rigby-Nick Turello-Daniel Nelson-Priscilla Doueihy-Kei Kudo-Bradd Buckley-John Walton-Daniel Tuiara-David Castillo-Kofi Yiadom-Jim Palmer-Drew Walton-Tara Wraith-Jason Virgil-Grisel Toledo-Jason Szabo-Jason Speer-Sen Shao-Scott M. Schewe-Charles Sans-Tasneem Roc-Jon Quested-Joel Pierce-Sofia Nolan-Shawn McBride-Victoria Liu-Sonny Le-Santi Lawson-Garreth Hadfield-Sam Arnold,giant monster-dinosaur-creature feature-kaiju-sign languages-giant ape-godzilla-robot dinosaur-king kong,/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,/inJjDhCjfhh3RtrJWBmmDqeuSYC.jpg,460465-791373-615457-412656-373571-527774-458576-124905-503736-423108-464052-632357-587807-588228-567189-590223-337404-634528-637649-823464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39254,Real Steel,"['Action', 'Science Fiction', 'Drama']",en,Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.,111.402,Touchstone Pictures-ImageMovers-Angry Films-Kontsept Film Company-Revolution Sun Studios-DreamWorks Pictures-Reliance Entertainment-21 Laps Entertainment,9/28/2011,110000000,299268508,127,Released,"If you get one shot, make it real.",6.955,7156,Hugh Jackman-Dakota Goyo-Evangeline Lilly-Kevin Durand-Anthony Mackie-Hope Davis-James Rebhorn-Karl Yune-Sophie Levy-Tess Levy-Olga Fonda-John Gatins-Gregory Sims-Torey Adkins-Phil LaMarr-John Hawkinson-David Alan Basche-Julian Gant-Ken Alter-Leilani Barrett-D.B. Dickerson-Peter Carey-Dan Lemieux-Richard Goteri-Tim Holmes-Ricky Wayne-Taris Tyler-Kevin Dorman-John Manfredi-Mike Ancrile-Leah Barkoff-Joshua Ray Bell-Clark Birchmeier-Ben Hernandez Bray-Wayne E. Brown-Justin Calkins-Ron Causey-Jahnel Curfman-Johnny Flynn-Logan Fry-Megan Grant-J.J. Green-Shane Hagedorn-Kef Lee-Brad Leo Lyon-Mary Magyari-Megan Mockensturm-Kirstie Munoz-Anton Narinskiy-Chris Newman-Wendy Paquette-Alan D. Purwin-Miguel Sandoval-Dwight Sora-Jojuan Westmoreland-Amanda Bright-Gary T. Jones,parent child relationship-fight-future-sports-robot-prizefight-father son reunion-robot fighting-2020s,/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,/4f0Kj0QwPui5ydu1UavsnvP1m1o.jpg,8373-20526-1858-38356-44912-49529-2048-41154-61791-49849-44833-8960-18823-534-36658-9543-58574-607-44943-2080-1979,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
303857,Dragon Ball Z: Resurrection 'F',"['Action', 'Animation', 'Science Fiction']",ja,One peaceful day on Earth two remnants of Frieza's army named Sorbet and Tagoma arrive searching for the Dragon Balls with the aim of reviving Frieza. They succeed and Frieza subsequently seeks revenge on the Saiyans.,111.384,20th Century Fox-Toei Animation-Toei Company-Fox International Productions-20th Century Fox Animation-Fizz Sound Creation,4/18/2015,5000000,61768190,93,Released,,6.8,1596,Masako Nozawa-Ryou Horikawa-Ryusei Nakao-Koichi Yamadera-Masakazu Morita-Hiromi Tsuru-Mayumi Tanaka-Masaharu Sato-Toshio Furukawa-Takeshi Kusao-Hikaru Midorikawa-Natsuki Hanae,anime,/soq3AxjALdBfdPAm8H7yuMmNL5Y.jpg,/kIgfFzjjBNgx6Tr2LCw8Zkq921s.jpg,126963-970308-16820-39106-24752-39107-34433-44251-39101-39102-137145-39108-39104-39105-696861-53459-28609-2-39103-120475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2062,Ratatouille,"['Animation', 'Comedy', 'Family', 'Fantasy']",en,Remy a resident of Paris appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants the rodent gourmet finds himself ideally placed to realize his dream.,111.323,Pixar-Walt Disney Pictures,6/28/2007,150000000,623726000,111,Released,He's dying to become a chef.,7.814,16116,Patton Oswalt-Lou Romano-Ian Holm-Brian Dennehy-Peter Sohn-Peter O'Toole-Brad Garrett-Janeane Garofalo-Will Arnett-Julius Callahan-James Remar-John Ratzenberger-Teddy Newton-Tony Fucile-Jake Steinfeld-Brad Bird-Stéphane Roux-Andrea Boerries-Marco Boerries-Lindsey Collins-Thomas Keller-Brad Lewis-Lori Richardson-Jack Bird-Jamie Oliver-Bill Farmer-Michael Giacchino,work-sibling relationship-paris france-expensive restaurant-river-confidence-evacuation-mouse-leaving one's family-restaurant critic-spice-cookbook-food-chef-sewer-unlikely friendship-rat-french cuisine,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,12-585-9806-14160-862-863-10193-920-10681-808-62211-425-38757-62177-9487-953-809-9502-49013-150540-950,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
337339,The Fate of the Furious,"['Action', 'Crime', 'Thriller']",en,When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him the crew face trials that will test them as never before.,111.317,Original Film-One Race-Universal Pictures,4/12/2017,250000000,1236005118,136,Released,Family no more.,6.892,9541,Vin Diesel-Jason Statham-Dwayne Johnson-Michelle Rodriguez-Tyrese Gibson-Ludacris-Charlize Theron-Kurt Russell-Nathalie Emmanuel-Luke Evans-Elsa Pataky-Kristofer Hivju-Scott Eastwood-Corey Maher-Tego Calderon-Don Omar-Patrick St. Esprit-Eden Estrella-Janmarco Santiago-Oren Hawxhurst-Celestino Cornielle-Olek Krupa-Alexander Babara-Andre Pushkin-Roberts Jekabsons-Nick Gracer-Gary Weeks-Friday Chamberlain-Joe Fishel-Michael W. Broomer-Sam Hadid-Matthew Cornwell-Jason Rhymer-Jeremy Anderson-Peter Hansen-Todd Cole-Jordan Baumer-Scott Proctor-Carrie Lee Consolino-Madalyn Defler-Taylor Donaldson-Isabel Downing-Anna Duvall-Jaci Grace Edwards-Reese Edwards-Caylin Ingram-Caroline Kimmel-Katherine Kimmel-Jordan Price-Anna MacKenzie Rogers-Marina Lyn Serra-D66-James Ayoub-Carlos De La Hoz-Alejandro Bosch-Lisandra Delgado-Santiago Solis Chavez-Joyvan Guevara-Brenda Nuñez López-Anita Farmer Bergman-Karin Boesler-Apollo GT-Yassie Hawkes-Myrom Kingery-Gary Lavard-Helen Mirren-Pauline Nowakowski-Charles Poole-Oleg Prudius-William Cowboy Reed-Mark Salas-Ramona Schwalbach-Jon Komp Shin-Doug Stroup-Branislav R. Tatalović-Alan Tuskes-Zachary Vazquez-Gary Lee Vincent-Megan Marie Wilson-Yuliya Zelenskaya-Özcan Özdemir-Zac Henry-Tait Fletcher-Scott Hunter-Tyrone C. Wiggins-Mya Levels,new york city-submarine-sequel-street race-betrayal-rescue mission-criminal mastermind-mysterious woman,/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg,/jzdnhRhG0dsuYorwvSqPqqnM1cV.jpg,168259-51497-13804-82992-9615-584-9799-384018-283995-166426-293167-339846-263115-335988-703363-385128-324552-297762-315635-271110-282035,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10144,The Little Mermaid,"['Animation', 'Family', 'Fantasy']",en,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,111.297,Walt Disney Pictures-Silver Screen Partners IV-Walt Disney Feature Animation,11/17/1989,40000000,211343479,83,Released,Somewhere under the sea and beyond your imagination is an adventure in fantasy.,7.3,6864,Jodi Benson-Samuel E. Wright-Pat Carroll-Christopher Daniel Barnes-Kenneth Mars-Buddy Hackett-Jason Marin-René Auberjonois-Paddi Edwards-Ben Wright-Edie McClurg-Will Ryan-Sherry Lynn-Mickie McGowan-Nancy Cartwright-Frank Welker-Hamilton Camp-Debbie Shapiro-Robert Weil-Ed Gilbert-Charlie Adler-Jack Angel-Susan Boyd-Steve Bulen-Philip L. Clarke-Jennifer Darling-Trevor Allan Davies-Gail Farrell-Donny Gerrard-Willie J. Greene Jr.-Linda Harmon-Walter S. Harrah-Phillip Ingram-Luana Jackman-William A. Kanady-Edie Lehmann Boddicker-Anne Lockhart-Melissa MacKay-Guy Maeda-Lynn Dolin Mann-Arnold Markussen,sea-fireworks-prince-kingdom-daughter-mermaid-princess-crab-fish out of water-misunderstanding-single father-based on fairy tale-true love-bargain-trident-father daughter relationship,/plcZXvI310FkbwIptvd6rqk63LP.jpg,/2ze42e0l0bPYEcJXInUukvNfZKk.jpg,408-11224-10020-10882-10340-9325-12230-10530-10895-10693-3170-37135-10674-12092-812-10545-10898-11360-10112-11970-10198,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
579974,RRR,"['Action', 'Drama']",te,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,110.946,DVV Entertainment-Pen Studios-Lyca Productions,3/24/2022,69000000,160000000,186,Released,"Rise, Roar, Revolt.",7.845,956,N. T. Rama Rao Jr.-Ram Charan-Ajay Devgn-Alia Bhatt-Shriya Saran-Samuthirakani-Ray Stevenson-Alison Doody-Olivia Morris-Edward Sonnenblick-Makrand Deshpande-Chatrapathi Sekhar-Rajiv Kanakala-Rahul Ramakrishna-Ahmareen Anjum-Twinkle Sharma-Varun Buddhadev-Spandan Chaturvedi-R. Bhakti Klein-Mark Bennington-Gaurav Pareek-Alexx O'Nell-S. S. Rajamouli-Kirron Arya-Akash Boro-Eduard Buhac-Narendra Singh Dhami-Oleg Karpenko-Ivan Kostadinov-Jason Yeboa-Andrew Lyon,revolution-liberation-slavery-male friendship-freedom fighter-british empire-rescue-interracial romance-historical fiction-period drama-historical-1920s-history of india-killed in action-war,/nEufeZlyAOLqO2brrs0yeF1lgXO.jpg,/77GGKq6Ixq6ZiqBM6XcPZgQmiN2.jpg,985939-760741-84773-781099-2316-1067209-997120-1114114-629176-547804-641304-553594-949687-605330-126610-921662-479052-951368-724106-695556,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198663,The Maze Runner,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",en,Set in a post-apocalyptic world young Thomas is deposited in a community of boys after his memory is erased soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.,110.595,20th Century Fox-Ingenious Media-Gotham Group-Dayday Films-Temple Hill Entertainment-TSG Entertainment,9/10/2014,34000000,348319861,113,Released,Remember. Survive. Run.,7.17,15343,Dylan O'Brien-Kaya Scodelario-Ki Hong Lee-Aml Ameen-Blake Cooper-Thomas Brodie-Sangster-Will Poulter-Dexter Darden-Chris Sheffield-Joe Adler-Alexander Flores-Jacob Latimore-Randall D. Cunningham-Patricia Clarkson-Don McManus-Michael Bow-Jerry Clark-Michael Deville-Dylan Gaspard-Cory Gooding-Cazi Greene-Dustin Guitreau-Tyler Harrison-Landon Hazel-Gary Hood-Nick Killebrew-John Langston-Chad Martinez-Lester Millet-Sawyer Pierce-Weston Rachal-Bryce Romero-Johnny Stockwell-SanChavis Torns-Lane Westerhaus-Gentry Williams-Adriana Acosta-Duane Cothren-James Dashner-Mark Gibson-Darryl Harvey-Janet L'Aube-Travis Michael Myers-Zach Nichols-Tommy Sheppard-Andrew Varenhorst-Carol Jean Wells-Jeff Wiesen,based on novel or book-maze-post-apocalyptic future-dystopia-escape-memory loss-erased memory-trapped-runner-based on young adult novel,/ode14q7WtDugFDp78fo9lCsmay9.jpg,/vHJlbhsXrZ5yrO2KqCbGSIU6fRX.jpg,294254-336843-131631-157350-262500-101299-131634-240832-102651-122917-70160-109445-135397-127585-118340-177572-12445-119450-12444-672-675,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
460465,Mortal Kombat,"['Action', 'Fantasy', 'Adventure']",en,Washed-up MMA fighter Cole Young unaware of his heritage and hunted by Emperor Shang Tsung's best warrior Sub-Zero seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.,110.478,New Line Cinema-Broken Road Productions-Atomic Monster,4/7/2021,20000000,84426031,110,Released,Get over here.,7.1,5127,Lewis Tan-Jessica McNamee-Josh Lawson-Joe Taslim-Mehcad Brooks-Matilda Kimber-Laura Brent-Tadanobu Asano-Hiroyuki Sanada-Chin Han-Ludi Lin-Max Huang-Sisi Stringer-Melanie Jarnson-Nathan Jones-Daniel Nelson-Ian Streetz-Yukiko Shinohara-Ren Miyagawa-Mia Hall-David Field-Kris McQuade-Angus Sampson-Alice Nassery-Damon Herriman-Mike Foenander-Michael Coward-Garreth Hadfield-Bingchen Ye-Isaac Bernauer-David Chea-Yasushi Asaya,saving the world-magic-ninja fighter-alternate dimension-shaolin monk-fighting-based on video game-martial arts tournament-gods-hand to hand combat,/6Wdl9N6dL0Hi0T1qJLWSz6gMLbd.jpg,/9yBVqNruk6Ykrwc32qrK2TIE5xw.jpg,1007401-9312-506558-156713-428078-399566-489326-615457-813067-791373-567189-503736-436969-497698-637649-464052-137562-458576-566525-385128-451048,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
845781,Red One,"['Comedy', 'Action', 'Fantasy']",en,After Santa Claus (code name: Red One) is kidnapped the North Pole's Head of Security must team up with the world's most infamous bounty hunter in a globe-trotting action-packed mission to save Christmas.,110.466,Seven Bucks Productions-The Detective Agency-Chris Morgan Productions-Metro-Goldwyn-Mayer,11/6/2024,250000000,0,124,Released,The mission to save Christmas is on.,0,0,Dwayne Johnson-Chris Evans-J.K. Simmons-Lucy Liu-Kiernan Shipka-Bonnie Hunt-Kristofer Hivju-Nick Kroll-Wesley Kimmel-Mary Elizabeth Ellis-Wyatt Hunt-Lanz Duffy-Marc Evan Jackson-Ashleigh Domangue-Cody Easterbrook-Jon Rudnitsky-Morla Gorrondona-Jenna Kanell-Rod Maxwell-Fedor Steer-Octavia Grace-Matthew Zuk-Cora Kass-Ahmad Ghafouri-Jeff Chase-Gary Peebles-Matthew Cornwell-Amber Abara-Alessandro Folchitto-Cynthia Barrett-J.R. Adduci-Brandon M. Shaw-Gabriel 'G-Rod' Rodriguez-Kia Shine-Adam Boyer-Michael Tourek-Derek Russo-James Cheek-Regina Ting Chen-Reinaldo Faberlle-Philip Fornah-Kenny Waymack Jr.-Gissette E. Valentin-CJ Padera-Darryl W. Handy-Martinez-Drew Ater-Pilot Bunch-Makana David-Shane Costa-Greg Clarkson,bounty hunter-holiday-kidnapping-santa claus-polar bear-christmas-action comedy-family comedy-fantasy comedy,/cdqLnri3NEGcmfnqwk2TSIYtddg.jpg,/rOmUuQEZfPXglwFs5ELLLUDKodL.jpg,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
337404,Cruella,"['Comedy', 'Crime']",en,In 1970s London amidst the punk rock revolution a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief and together they are able to build a life for themselves on the London streets. One day Estella’s flair for fashion catches the eye of the Baroness von Hellman a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous fashionable and revenge-bent Cruella.,110.44,Walt Disney Pictures-Gunn Films-Marc Platt Productions,5/26/2021,200000000,233503234,134,Released,Hello Cruel World,8.083,7999,Emma Stone-Emma Thompson-Joel Fry-Paul Walter Hauser-Mark Strong-Tipper Seifert-Cleveland-Kirby Howell-Baptiste-Emily Beecham-John McCrea-Kayvan Novak-Jamie Demetriou-Abraham Popoola-Leo Bill-Javone Prince-Steve Edge-Paul Chowdhry-Ziggy Gardner-Joseph MacDonald-Niamh Lynch-Andrew Leung-Ed Birch-Dylan Lowe-Paul Bazely-Ninette Finch-Sarah Crowden-Harrison Willmott-Jack Barry-Asmara Gabrielle-Tom Turner-Crystal Wingx-John Wolfe-Haruka Abe,1970s-anti hero-villain-punk rock-fashion designer-fashion-origin story-live action remake,/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,/6MKr3KgOLmzOP6MSuZERO41Lpkt.jpg,508943-423108-497698-503736-957997-527774-550988-436969-451048-637649-611059-646458-520763-566525-568124-460465-508947-524434-379686-399566-791373,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956920,There's Something in the Barn,"['Comedy', 'Horror', 'Fantasy']",no,An American family fulfills their dream of moving back to their roots after inheriting a remote cabin in the mountains of Norway. But there's a surprise waiting for them.,110.426,Don Films-74 Entertainment-Charades,11/2/2023,0,0,100,Released,Traditions die hard!,7.553,38,Martin Starr-Amrita Acharia-Kiran Shah-Townes Bunner-Zoe Winther-Hansen-Calle Hellevang Larsen-Henriette Steenstrup-Jeppe Beck Laursen-Eldar Vågan-Marianne Jonger-Claire Dore-Dominyka Vaičekauskaitė-Paul Monaghan-Stijn Keuleers-Alexander Karlsen El Younoussi,elves-dark comedy-christmas-horror comedy-norwegian folklore-old barn-northern norway,/axrzMJR5VPWYNiW9ArENiMEPTjr.jpg,/jBOyi3ibJbVa1imTCcddPUxTVAV.jpg,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
691777,Jesus,"['Family', 'History', 'Music']",en,From the bustling streets of Jerusalem to the raging Sea of Galilee join Peter Nicodemus Mary Magdalene and a multitude of others as they journey alongside the most famous person ever to walk the earth. Witness the most miraculous events in history as Jesus sets sail with fishermen challenges the Pharisees befriends the outcasts and heals the hurting. The lives he touches will never be the same. Filmed in front of a live audience Sight & Sound's spectacular original production has been experienced by over one million people live on stage.,110.268,Sight & Sound Theatres-Virgil Films & Entertainment-Virgil Films,5/15/2020,0,0,130,Released,,7.5,93,Brandon Talley-Tricia Bridgeman-Rodney Coe-Lindsey Grimble-Adams-Michael Niederer-Chris Bergamo-Daniel Gorman,bible-jesus christ-christian film-sight & sound,/aFC4cY9lBsZXTjrqvKrwqusXaa7.jpg,/aJu2sm4r1Tjv9yWvaZM0KB2LucP.jpg,,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
843241,The Seven Deadly Sins: Cursed by Light,"['Animation', 'Fantasy']",ja,"With the help of the ""Dragon Sin of Wrath"" Meliodas and the worst rebels in history the Seven Deadly Sins the ""Holy War"" in which four races including Humans Goddesses Fairies and Giants fought against the Demons is finally over. At the cost of the ""Lion Sin of Pride"" Escanor's life the Demon King was defeated and the world regained peace. After that each of the Sins take their own path.",109.979,Studio Deen,7/2/2021,0,1094673,79,Released,,7.8,429,Yuki Kaji-Sora Amamiya-Misaki Kuno-Aoi Yuki-Tatsuhisa Suzuki-Jun Fukuyama-Yuuhei Takagi-Maaya Sakamoto-Tomokazu Sugita-Yuichi Nakamura-Shinichiro Kamio-Kana Kurashina,magic-sequel-anime,/k0ThmZQl5nHe4JefC2bXjqtgYp0.jpg,/vkjsoMF86dJIv6Sgtd4CcuR8kzh.jpg,507569-635302-570269-76934-618851-784500-768744-989937-460458-592350-303857-580489-524434-550988-778855-566525-667739-810693-634649-34433-508947,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
467244,The Zone of Interest,"['Drama', 'War', 'History']",en,The commandant of Auschwitz Rudolf Höss and his wife Hedwig strive to build a dream life for their family in a house and garden next to the camp.,109.915,A24-Film4 Productions-Access Entertainment-JW Films-Extreme Emotions,12/15/2023,15000000,48975567,105,Released,,7.139,1557,Christian Friedel-Sandra Hüller-Johann Karthaus-Luis Noah Witte-Nele Ahrensmeier-Lilli Falk-Anastazja Drobniak-Cecylia Pekala-Kalman Wilson-Medusa Knopf-Maximilian Beck-Andrey Isaev-Julia Babiarz-Stephanie Petrowitz-Martyna Poznanski-Zuzanna Kobiela-Benjamin Utzerath-Thomas Neumann-Klaudiusz Kaufmann-Justyna Szklarska-Kacper Piwko-Marie Rosa Tietjen-Antje Falk-Jakub Sierenberg-Joerg Sierenberg-Joerg Giessler-Heiko Lange-Marek Łukasik-Bernhard Schirmer-Julia Polaczek-Shenja Lacher-Imogen Kogge-Wiktoria Wisniewska-Paulina Burzyk-Anna Marciniszyn-Agnieszka Wierny-Patryk Mika-Tomasz Piwko-Carsten Koch-Heinz Nielow-Christine Schröder-Marnius Fislage-Ralph Herforth-Daniel Holzberg-Rainer Haustein-Daniel Hoffman-Wolfgang Lampl-Oscar Lebeck-Christian Willy-Freya Kreutzkam-Leo Meier-Barbara Koszałka-Izabela Bara-Anna Kuwik-Mariola Karczewska-Halina Drzymota-Dominika Matonóg-Ewelina Kaczor-Małgorzata Żurek-Barbara Jakubowska-Elżbieta Bronka-Zuzanna Janusik-Sascha Maaz-Ralf Zillmann-Christopher Manavi,husband wife relationship-based on novel or book-nazi-concentration camp-holocaust (shoah)-world war ii-auschwitz-birkenau concentration camp-garden-biography-based on true story-nazi officer-genocide-1940s-commandant-complicity-introspective-ambivalent,/hUu9zyZmDd8VZegKi1iK1Vk0RYS.jpg,/pnTSOKcYnvdpQNQElAtJM1rWOxH.jpg,1045770-915935-994108-1056360-792307-998022-976893-693134-986280-666277-840430-957304-760774-365620-53776-839369-1026227-823482-929590-957608,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
877817,Wolfs,"['Action', 'Comedy', 'Thriller']",en,Hired to cover up a high-profile crime a fixer soon finds his night spiralling out of control when he's forced to work with an unexpected counterpart.,109.876,Smoke House Pictures-Plan B Entertainment-Apple Studios,9/20/2024,0,0,108,Released,They're not partners. They're not friends. They're wolfs.,6.624,85,Brad Pitt-George Clooney-Amy Ryan-Austin Abrams-Poorna Jagannathan-Zlatko Burić-Richard Kind-Frances McDormand-Sergio Cota Jr.-Alfred Chou-Robert Timothy Smith-Amanda Aday-Kymbali Craig-Linda Carola-Vladimir Sizov-Abby Mohaddes-Sasha Biktagir-Samuel Evan Horowitz-Frank Trigg-Duffy Gaver-Edwin Taylor-Anthony N.-Irina Dubova,hotel room-lone wolf-drugs-buddy comedy-fixer-drug kingpin-witty-intense-brisk-job gone wrong-black comedy,/vOX1Zng472PC2KnS0B9nRfM8aaZ.jpg,/uXDwP5qPhuRyPpQ7WkLbE6t2z5W.jpg,365177-1174246-1000837-1276825-467244-693134-786892-313369-1032823-792307-986280-9091-502356-278-406997-872585-823464-157336-350-466420,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
